Date/Time,power,wind_speed,theoretical,deviation,deviation_norm,anomaly
2018-01-23 11:20:00,249.047393798828,9.20865440368652,2279.27631409254,2030.2289202937118,4.315480656857732,True
2018-01-23 11:30:00,285.799011230468,9.42768955230712,2422.53014652712,2136.731135296652,4.564491243000222,True
2018-01-23 11:40:00,272.699798583984,8.68530654907226,1943.43322695794,1670.733428373956,3.4749518175650493,True
2018-01-23 11:50:00,320.362396240234,9.2457103729248,2303.44030566201,1983.077909421776,4.205237871258319,True
2018-01-23 12:00:00,267.157287597656,8.67272663116455,1935.52644182327,1668.369154225614,3.4694239579664115,True
2018-01-23 12:10:00,202.496307373046,7.9563570022583,1505.10402460075,1302.6077172277041,2.6142448444366657,True
2018-01-23 12:20:00,340.409301757812,8.93351459503173,2101.22184535132,1760.812543593508,3.685563899946606,True
2018-01-23 12:30:00,301.866394042968,8.32735157012939,1722.6560658396,1420.7896717966319,2.890563583702899,True
2018-01-23 12:40:00,243.318801879882,7.89266014099121,1469.13976714296,1225.820965263078,2.434711356666842,True
2018-01-23 12:50:00,349.315185546875,9.26482486724853,2315.91799955447,1966.602814007595,4.16671779760797,True
2018-01-23 13:00:00,240.053497314453,8.12932300567626,1604.90144597972,1364.8479486652668,2.7597674188871952,True
2018-01-23 13:10:00,383.754791259765,9.68026161193847,2576.72306014568,2192.9682688859148,4.695978100786693,True
2018-01-23 13:20:00,419.884613037109,9.88712978363037,2719.90172945873,2300.0171164216213,4.946266756942889,True
2018-01-23 13:30:00,336.126403808593,8.47900867462158,1815.06503439744,1478.938630588847,3.0265204397365997,True
2018-01-23 13:40:00,340.555114746093,8.78726387023925,2007.85592437558,1667.3008096294868,3.4669260839637306,True
2018-01-23 13:50:00,298.947509765625,8.06400966644287,1566.86274897078,1267.915239205155,2.5331310921368484,True
2018-01-23 14:00:00,309.944213867187,8.1800947189331,1634.75405964315,1324.809845775963,2.6661551736562052,True
2018-01-23 14:10:00,409.492614746093,8.92230415344238,2094.02909861957,1684.536483873477,3.507224450959558,True
2018-01-23 14:20:00,467.788513183593,9.44717407226562,2435.31269641682,1967.524183233227,4.168872031591947,True
2018-01-23 14:30:00,388.260589599609,8.28607463836669,1697.82618318845,1309.565593588841,2.630512908635573,True
2018-01-23 14:40:00,328.168304443359,8.38947391510009,1760.29068404265,1432.122379599291,2.917060349168705,True
2018-01-23 15:00:00,338.0703125,8.34522247314453,1733.45035416624,1395.38004166624,2.8311538625787134,True
2018-01-23 15:10:00,357.772888183593,8.42412376403808,1781.41562300697,1423.642734823377,2.897234270285067,True
2018-01-23 15:20:00,440.974914550781,8.98663997650146,2135.38179865759,1694.406884106809,3.5303022258912353,True
2018-01-23 15:30:00,435.666809082031,8.93618583679199,2102.93656836208,1667.269759280049,3.4668534857955775,True
2018-01-23 15:40:00,371.244995117187,8.47029685974121,1809.70887995458,1438.463884837393,2.9318872890245737,True
2018-01-23 15:50:00,314.267913818359,7.68491601943969,1355.05679034121,1040.788876522851,2.002091726445056,True
2018-01-23 16:20:00,274.614501953125,7.64093685150146,1331.5735235054,1056.959021552275,2.0398988020225435,True
2018-01-23 16:30:00,352.457000732421,7.99770021438598,1528.6799794709,1176.222978738479,2.318747348823092,True
